I,2024-06-12 10:28:17.818462,10524,BERGS,1,1997-05-01,1997-05-29,1997-05-07,2,+2.44789993e+02,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,
I,2024-06-12 10:28:17.818479,10525,BONAP,1,1997-05-02,1997-05-30,1997-05-23,2,+1.10600004e+01,Bon app',"12, rue des Bouchers",Marseille,,13008,France,
I,2024-06-12 10:28:17.818494,10526,WARTH,4,1997-05-05,1997-06-02,1997-05-15,2,+5.85900002e+01,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,
I,2024-06-12 10:28:17.818505,10527,QUICK,7,1997-05-05,1997-06-02,1997-05-07,1,+4.19000015e+01,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,
I,2024-06-12 10:28:17.818517,10528,GREAL,6,1997-05-06,1997-05-20,1997-05-09,2,+3.34999990e+00,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,
I,2024-06-12 10:28:17.818529,10529,MAISD,5,1997-05-07,1997-06-04,1997-05-09,2,+6.66900024e+01,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,
I,2024-06-12 10:28:17.818541,10530,PICCO,3,1997-05-08,1997-06-05,1997-05-12,2,+3.39220001e+02,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,
I,2024-06-12 10:28:17.818556,10531,OCEAN,7,1997-05-08,1997-06-05,1997-05-19,1,+8.11999989e+00,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,
I,2024-06-12 10:28:17.818570,10532,EASTC,7,1997-05-09,1997-06-06,1997-05-12,3,+7.44599991e+01,Eastern Connection,35 King George,London,,WX3 6FW,UK,
I,2024-06-12 10:28:17.818585,10533,FOLKO,8,1997-05-12,1997-06-09,1997-05-22,1,+1.88039993e+02,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,
I,2024-06-12 10:28:17.818599,10534,LEHMS,8,1997-05-12,1997-06-09,1997-05-14,2,+2.79400005e+01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,
I,2024-06-12 10:28:17.818611,10535,ANTON,4,1997-05-13,1997-06-10,1997-05-21,1,+1.56400003e+01,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,
I,2024-06-12 10:28:17.818623,10536,LEHMS,3,1997-05-14,1997-06-11,1997-06-06,2,+5.88800011e+01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,
I,2024-06-12 10:28:17.818636,10537,RICSU,1,1997-05-14,1997-05-28,1997-05-19,1,+7.88499985e+01,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,
I,2024-06-12 10:28:17.818647,10538,BSBEV,9,1997-05-15,1997-06-12,1997-05-16,3,+4.86999989e+00,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,
I,2024-06-12 10:28:17.818659,10539,BSBEV,6,1997-05-16,1997-06-13,1997-05-23,3,+1.23599997e+01,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,
I,2024-06-12 10:28:17.818671,10540,QUICK,3,1997-05-19,1997-06-16,1997-06-13,3,+1.00764001e+03,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,
I,2024-06-12 10:28:17.818683,10541,HANAR,2,1997-05-19,1997-06-16,1997-05-29,1,+6.86500015e+01,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,
I,2024-06-12 10:28:17.818696,10542,KOENE,1,1997-05-20,1997-06-17,1997-05-26,3,+1.09499998e+01,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,
I,2024-06-12 10:28:17.818709,10543,LILAS,8,1997-05-21,1997-06-18,1997-05-23,2,+4.81699982e+01,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,
I,2024-06-12 10:28:17.818723,10544,LONEP,4,1997-05-21,1997-06-18,1997-05-30,1,+2.49099998e+01,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,
I,2024-06-12 10:28:17.818735,10545,LAZYK,8,1997-05-22,1997-06-19,1997-06-26,2,+1.19200001e+01,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,WA,99362,USA,
I,2024-06-12 10:28:17.818749,10546,VICTE,1,1997-05-23,1997-06-20,1997-05-27,3,+1.94720001e+02,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,
I,2024-06-12 10:28:17.818763,10547,SEVES,3,1997-05-23,1997-06-20,1997-06-02,2,+1.78429993e+02,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,
I,2024-06-12 10:28:17.818776,10548,TOMSP,3,1997-05-26,1997-06-23,1997-06-02,2,+1.42999995e+00,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,
I,2024-06-12 10:28:17.818788,10549,QUICK,5,1997-05-27,1997-06-10,1997-05-30,1,+1.71240005e+02,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,
I,2024-06-12 10:28:17.818800,10550,GODOS,7,1997-05-28,1997-06-25,1997-06-06,3,+4.32000017e+00,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,
I,2024-06-12 10:28:17.818812,10551,FURIB,4,1997-05-28,1997-07-09,1997-06-06,3,+7.29499969e+01,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,
I,2024-06-12 10:28:17.818825,10552,HILAA,2,1997-05-29,1997-06-26,1997-06-05,1,+8.32200012e+01,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,
I,2024-06-12 10:28:17.818838,10553,WARTH,2,1997-05-30,1997-06-27,1997-06-03,2,+1.49490005e+02,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,
I,2024-06-12 10:28:17.818850,10554,OTTIK,4,1997-05-30,1997-06-27,1997-06-05,3,+1.20970001e+02,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,
I,2024-06-12 10:28:17.818862,10555,SAVEA,6,1997-06-02,1997-06-30,1997-06-04,3,+2.52490005e+02,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,
I,2024-06-12 10:28:17.818876,10556,SIMOB,2,1997-06-03,1997-07-15,1997-06-13,1,+9.80000019e+00,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,
I,2024-06-12 10:28:17.818888,10557,LEHMS,9,1997-06-03,1997-06-17,1997-06-06,2,+9.67200012e+01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,
I,2024-06-12 10:28:17.818901,10558,AROUT,1,1997-06-04,1997-07-02,1997-06-10,2,+7.29700012e+01,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,
I,2024-06-12 10:28:17.818915,10559,BLONP,6,1997-06-05,1997-07-03,1997-06-13,1,+8.05000019e+00,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,
I,2024-06-12 10:28:17.818930,10560,FRANK,8,1997-06-06,1997-07-04,1997-06-09,1,+3.66500015e+01,Frankenversand,Berliner Platz 43,München,,80805,Germany,
I,2024-06-12 10:28:17.818944,10561,FOLKO,2,1997-06-06,1997-07-04,1997-06-09,2,+2.42210007e+02,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,
I,2024-06-12 10:28:17.818958,10562,REGGC,1,1997-06-09,1997-07-07,1997-06-12,1,+2.29500008e+01,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,
I,2024-06-12 10:28:17.818973,10563,RICAR,2,1997-06-10,1997-07-22,1997-06-24,2,+6.04300003e+01,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,
I,2024-06-12 10:28:17.818988,10564,RATTC,4,1997-06-10,1997-07-08,1997-06-16,3,+1.37500000e+01,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,
I,2024-06-12 10:28:17.819003,10565,MEREP,8,1997-06-11,1997-07-09,1997-06-18,2,+7.15000010e+00,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,
I,2024-06-12 10:28:17.819018,10566,BLONP,9,1997-06-12,1997-07-10,1997-06-18,1,+8.84000015e+01,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,
I,2024-06-12 10:28:17.819033,10567,HUNGO,1,1997-06-12,1997-07-10,1997-06-17,1,+3.39700012e+01,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,
I,2024-06-12 10:28:17.819046,10568,GALED,3,1997-06-13,1997-07-11,1997-07-09,3,+6.53999996e+00,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,
I,2024-06-12 10:28:17.819060,10569,RATTC,5,1997-06-16,1997-07-14,1997-07-11,1,+5.89799995e+01,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,
I,2024-06-12 10:28:17.819074,10570,MEREP,3,1997-06-17,1997-07-15,1997-06-19,3,+1.88990005e+02,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,
I,2024-06-12 10:28:17.819089,10571,ERNSH,8,1997-06-17,1997-07-29,1997-07-04,3,+2.60599995e+01,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,
I,2024-06-12 10:28:17.819103,10572,BERGS,3,1997-06-18,1997-07-16,1997-06-25,2,+1.16430000e+02,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,
I,2024-06-12 10:28:17.819116,10573,ANTON,7,1997-06-19,1997-07-17,1997-06-20,3,+8.48399963e+01,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,
I,2024-06-12 10:28:17.819129,10574,TRAIH,4,1997-06-19,1997-07-17,1997-06-30,2,+3.75999985e+01,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,
I,2024-06-12 10:28:17.819157,10575,MORGK,5,1997-06-20,1997-07-04,1997-06-30,1,+1.27339996e+02,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,
I,2024-06-12 10:28:17.819171,10576,TORTU,3,1997-06-23,1997-07-07,1997-06-30,3,+1.85599995e+01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,
I,2024-06-12 10:28:17.819180,10577,TRAIH,9,1997-06-23,1997-08-04,1997-06-30,2,+2.54099998e+01,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,
I,2024-06-12 10:28:17.819189,10578,BSBEV,4,1997-06-24,1997-07-22,1997-07-25,3,+2.96000004e+01,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,
I,2024-06-12 10:28:17.819198,10579,LETSS,1,1997-06-25,1997-07-23,1997-07-04,2,+1.37299995e+01,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,
I,2024-06-12 10:28:17.819206,10580,OTTIK,4,1997-06-26,1997-07-24,1997-07-01,3,+7.58899994e+01,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,
I,2024-06-12 10:28:17.819215,10581,FAMIA,3,1997-06-26,1997-07-24,1997-07-02,1,+3.00999999e+00,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,
I,2024-06-12 10:28:17.819225,10582,BLAUS,3,1997-06-27,1997-07-25,1997-07-14,2,+2.77099991e+01,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,
I,2024-06-12 10:28:17.819241,10583,WARTH,2,1997-06-30,1997-07-28,1997-07-04,2,+7.28000021e+00,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,
I,2024-06-12 10:28:17.819249,10584,BLONP,4,1997-06-30,1997-07-28,1997-07-04,1,+5.91399994e+01,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,
I,2024-06-12 10:28:17.819258,10585,WELLI,7,1997-07-01,1997-07-29,1997-07-10,1,+1.34099998e+01,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,
I,2024-06-12 10:28:17.819273,10586,REGGC,9,1997-07-02,1997-07-30,1997-07-09,1,+4.79999989e-01,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,
I,2024-06-12 10:28:17.819287,10587,QUEDE,1,1997-07-02,1997-07-30,1997-07-09,1,+6.25200005e+01,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,
I,2024-06-12 10:28:17.819297,10588,QUICK,2,1997-07-03,1997-07-31,1997-07-10,3,+1.94669998e+02,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,
I,2024-06-12 10:28:17.819306,10589,GREAL,8,1997-07-04,1997-08-01,1997-07-14,2,+4.42000008e+00,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,
I,2024-06-12 10:28:17.819314,10590,MEREP,4,1997-07-07,1997-08-04,1997-07-14,3,+4.47700005e+01,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,
I,2024-06-12 10:28:17.819323,10591,VAFFE,1,1997-07-07,1997-07-21,1997-07-16,1,+5.59199982e+01,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,
I,2024-06-12 10:28:17.819331,10592,LEHMS,3,1997-07-08,1997-08-05,1997-07-16,1,+3.20999985e+01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,
I,2024-06-12 10:28:17.819340,10593,LEHMS,7,1997-07-09,1997-08-06,1997-08-13,2,+1.74199997e+02,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,
I,2024-06-12 10:28:17.819349,10594,OLDWO,3,1997-07-09,1997-08-06,1997-07-16,2,+5.23999977e+00,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,
I,2024-06-12 10:28:17.819494,10595,ERNSH,2,1997-07-10,1997-08-07,1997-07-14,1,+9.67799988e+01,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,
I,2024-06-12 10:28:17.819506,10596,WHITC,8,1997-07-11,1997-08-08,1997-08-12,1,+1.63400002e+01,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,
I,2024-06-12 10:28:17.819516,10597,PICCO,7,1997-07-11,1997-08-08,1997-07-18,3,+3.51199989e+01,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,
I,2024-06-12 10:28:17.819580,10598,RATTC,1,1997-07-14,1997-08-11,1997-07-18,3,+4.44199982e+01,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,
I,2024-06-12 10:28:17.819591,10599,BSBEV,6,1997-07-15,1997-08-26,1997-07-21,3,+2.99799995e+01,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,
I,2024-06-12 10:28:17.819599,10600,HUNGC,4,1997-07-16,1997-08-13,1997-07-21,1,+4.51300011e+01,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,
I,2024-06-12 10:28:17.819608,10601,HILAA,7,1997-07-16,1997-08-27,1997-07-22,1,+5.82999992e+01,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,
I,2024-06-12 10:28:17.819618,10602,VAFFE,8,1997-07-17,1997-08-14,1997-07-22,2,+2.92000008e+00,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,
I,2024-06-12 10:28:17.819625,10603,SAVEA,8,1997-07-18,1997-08-15,1997-08-08,2,+4.87700005e+01,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,
I,2024-06-12 10:28:17.819634,10604,FURIB,1,1997-07-18,1997-08-15,1997-07-29,1,+7.46000004e+00,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,
I,2024-06-12 10:28:17.819642,10605,MEREP,1,1997-07-21,1997-08-18,1997-07-29,2,+3.79130005e+02,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,
I,2024-06-12 10:28:17.819651,10606,TRADH,4,1997-07-22,1997-08-19,1997-07-31,3,+7.94000015e+01,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,
I,2024-06-12 10:28:17.819662,10607,SAVEA,5,1997-07-22,1997-08-19,1997-07-25,1,+2.00240005e+02,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,
I,2024-06-12 10:28:17.819670,10608,TOMSP,4,1997-07-23,1997-08-20,1997-08-01,2,+2.77900009e+01,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,
I,2024-06-12 10:28:17.819678,10609,DUMON,7,1997-07-24,1997-08-21,1997-07-30,2,+1.85000002e+00,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,
I,2024-06-12 10:28:17.819687,10610,LAMAI,8,1997-07-25,1997-08-22,1997-08-06,1,+2.67800007e+01,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,
I,2024-06-12 10:28:17.819696,10611,WOLZA,6,1997-07-25,1997-08-22,1997-08-01,2,+8.06500015e+01,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,
I,2024-06-12 10:28:17.819704,10612,SAVEA,1,1997-07-28,1997-08-25,1997-08-01,2,+5.44080017e+02,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,
I,2024-06-12 10:28:17.819788,10613,HILAA,4,1997-07-29,1997-08-26,1997-08-01,2,+8.10999966e+00,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,
I,2024-06-12 10:28:17.819802,10614,BLAUS,8,1997-07-29,1997-08-26,1997-08-01,3,+1.92999995e+00,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,
I,2024-06-12 10:28:17.819811,10615,WILMK,2,1997-07-30,1997-08-27,1997-08-06,3,+7.50000000e-01,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,
I,2024-06-12 10:28:17.819819,10616,GREAL,1,1997-07-31,1997-08-28,1997-08-05,2,+1.16529999e+02,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,
I,2024-06-12 10:28:17.819828,10617,GREAL,4,1997-07-31,1997-08-28,1997-08-04,2,+1.85300007e+01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,
I,2024-06-12 10:28:17.819837,10618,MEREP,1,1997-08-01,1997-09-12,1997-08-08,1,+1.54679993e+02,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,
I,2024-06-12 10:28:17.819845,10619,MEREP,3,1997-08-04,1997-09-01,1997-08-07,3,+9.10500031e+01,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,
I,2024-06-12 10:28:17.819854,10620,LAUGB,2,1997-08-05,1997-09-02,1997-08-14,3,+9.39999998e-01,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,
I,2024-06-12 10:28:17.819863,10621,ISLAT,4,1997-08-05,1997-09-02,1997-08-11,2,+2.37299995e+01,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,
I,2024-06-12 10:28:17.819872,10622,RICAR,4,1997-08-06,1997-09-03,1997-08-11,3,+5.09700012e+01,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,
I,2024-06-12 10:28:17.819881,10623,FRANK,8,1997-08-07,1997-09-04,1997-08-12,2,+9.71800003e+01,Frankenversand,Berliner Platz 43,München,,80805,Germany,
I,2024-06-12 10:28:17.819889,10624,THECR,4,1997-08-07,1997-09-04,1997-08-19,2,+9.48000031e+01,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,
I,2024-06-12 10:28:17.819898,10625,ANATR,3,1997-08-08,1997-09-05,1997-08-14,1,+4.39000015e+01,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,
I,2024-06-12 10:28:17.819907,10626,BERGS,1,1997-08-11,1997-09-08,1997-08-20,2,+1.38690002e+02,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,
I,2024-06-12 10:28:17.819915,10627,SAVEA,8,1997-08-11,1997-09-22,1997-08-21,3,+1.07459999e+02,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,
I,2024-06-12 10:28:17.819924,10628,BLONP,4,1997-08-12,1997-09-09,1997-08-20,3,+3.03600006e+01,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,
I,2024-06-12 10:28:17.819933,10629,GODOS,4,1997-08-12,1997-09-09,1997-08-20,3,+8.54599991e+01,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,
I,2024-06-12 10:28:17.819942,10630,KOENE,1,1997-08-13,1997-09-10,1997-08-19,2,+3.23499985e+01,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,
I,2024-06-12 10:28:17.819950,10631,LAMAI,8,1997-08-14,1997-09-11,1997-08-15,1,+8.70000005e-01,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,
I,2024-06-12 10:28:17.819958,10632,WANDK,8,1997-08-14,1997-09-11,1997-08-19,1,+4.13800011e+01,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,
I,2024-06-12 10:28:17.819967,10633,ERNSH,7,1997-08-15,1997-09-12,1997-08-18,3,+4.77899994e+02,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,
I,2024-06-12 10:28:17.819975,10634,FOLIG,4,1997-08-15,1997-09-12,1997-08-21,3,+4.87380005e+02,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,
I,2024-06-12 10:28:17.819984,10635,MAGAA,8,1997-08-18,1997-09-15,1997-08-21,3,+4.74599991e+01,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,
I,2024-06-12 10:28:17.819993,10636,WARTH,4,1997-08-19,1997-09-16,1997-08-26,1,+1.14999998e+00,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,
I,2024-06-12 10:28:17.820000,10637,QUEEN,6,1997-08-19,1997-09-16,1997-08-26,1,+2.01289993e+02,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,
I,2024-06-12 10:28:17.820057,10638,LINOD,3,1997-08-20,1997-09-17,1997-09-01,1,+1.58440002e+02,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,
I,2024-06-12 10:28:17.820071,10639,SANTG,7,1997-08-20,1997-09-17,1997-08-27,3,+3.86399994e+01,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,
I,2024-06-12 10:28:17.820081,10640,WANDK,4,1997-08-21,1997-09-18,1997-08-28,1,+2.35499992e+01,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,
I,2024-06-12 10:28:17.820090,10641,HILAA,4,1997-08-22,1997-09-19,1997-08-26,2,+1.79610001e+02,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,
I,2024-06-12 10:28:17.820100,10642,SIMOB,7,1997-08-22,1997-09-19,1997-09-05,3,+4.18899994e+01,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,
I,2024-06-12 10:28:17.820108,10643,ALFKI,6,1997-08-25,1997-09-22,1997-09-02,1,+2.94599991e+01,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,
I,2024-06-12 10:28:17.820116,10644,WELLI,3,1997-08-25,1997-09-22,1997-09-01,2,+1.40000001e-01,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,
I,2024-06-12 10:28:17.820126,10645,HANAR,4,1997-08-26,1997-09-23,1997-09-02,1,+1.24099998e+01,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,
I,2024-06-12 10:28:17.820138,10646,HUNGO,9,1997-08-27,1997-10-08,1997-09-03,3,+1.42330002e+02,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,
I,2024-06-12 10:28:17.820151,10647,QUEDE,4,1997-08-27,1997-09-10,1997-09-03,2,+4.55400009e+01,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,
I,2024-06-12 10:28:17.820166,10648,RICAR,5,1997-08-28,1997-10-09,1997-09-09,2,+1.42500000e+01,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,
I,2024-06-12 10:28:17.820180,10649,MAISD,5,1997-08-28,1997-09-25,1997-08-29,3,+6.19999981e+00,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,
I,2024-06-12 10:28:17.820194,10650,FAMIA,5,1997-08-29,1997-09-26,1997-09-03,3,+1.76809998e+02,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,
I,2024-06-12 10:28:17.820207,10651,WANDK,8,1997-09-01,1997-09-29,1997-09-11,2,+2.06000004e+01,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,
I,2024-06-12 10:28:17.820221,10652,GOURL,4,1997-09-01,1997-09-29,1997-09-08,2,+7.13999987e+00,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,
I,2024-06-12 10:28:17.820236,10653,FRANK,1,1997-09-02,1997-09-30,1997-09-19,1,+9.32500000e+01,Frankenversand,Berliner Platz 43,München,,80805,Germany,
I,2024-06-12 10:28:17.820248,10654,BERGS,5,1997-09-02,1997-09-30,1997-09-11,1,+5.52599983e+01,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,
I,2024-06-12 10:28:17.820262,10655,REGGC,1,1997-09-03,1997-10-01,1997-09-11,2,+4.40999985e+00,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,
I,2024-06-12 10:28:17.820344,10656,GREAL,6,1997-09-04,1997-10-02,1997-09-10,1,+5.71500015e+01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,
I,2024-06-12 10:28:17.820366,10657,SAVEA,2,1997-09-04,1997-10-02,1997-09-15,2,+3.52690002e+02,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,
I,2024-06-12 10:28:17.820382,10658,QUICK,4,1997-09-05,1997-10-03,1997-09-08,1,+3.64149994e+02,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,
I,2024-06-12 10:28:17.820395,10659,QUEEN,7,1997-09-05,1997-10-03,1997-09-10,2,+1.05809998e+02,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,
I,2024-06-12 10:28:17.820412,10660,HUNGC,8,1997-09-08,1997-10-06,1997-10-15,1,+1.11290001e+02,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,
I,2024-06-12 10:28:17.820428,10661,HUNGO,7,1997-09-09,1997-10-07,1997-09-15,3,+1.75499992e+01,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,
